Victims,Crime,City,Zip Code,Place,Latitude,Longitude,Police District Number,Location
1,All other Larceny,ROCKVILLE,20852,Residence - Single Family,39.05150521,-77.09201189,2D,"(39.0515, -77.092)"
1,Burglary/Breaking and Entering,TAKOMA PARK,20912,Retail - Other,38.98598,-76.9881,TPPD,"(38.986, -76.9881)"
1,Theft From Motor Vehicle,TAKOMA PARK,20912,Street - Residential,38.9789547,-76.98710936,8D,"(38.979, -76.9871)"
1,All other Larceny,GERMANTOWN,20876,Residence - Single Family,39.21073655,-77.24204294,5D,"(39.2107, -77.242)"
1,Theft from Building,TAKOMA PARK,20912,Residence - Other,38.97548578,-77.00894062,8D,"(38.9755, -77.0089)"
1,,TAKOMA PARK,20912,Residence - Apartment/Condo,38.98266514,-77.00746005,8D,"(38.9827, -77.0075)"
1,All Other Offenses,GERMANTOWN,20874,Grocery/Supermarket,39.1803,-77.2716,5D,"(39.1803, -77.2716)"
1,Motor Vehicle Theft,TAKOMA PARK,20912,Street - Other,38.98808681,-76.98929116,8D,"(38.9881, -76.9893)"
1,All Other Offenses,TAKOMA PARK,20912,Residence - Apartment/Condo,38.98337269,-76.98839216,8D,"(38.9834, -76.9884)"
1,Theft from Building,GERMANTOWN,20876,Rental Storage Facility,39.1754647,-77.23811713,5D,"(39.1755, -77.2381)"
1,Motor Vehicle Theft,TAKOMA PARK,20912,Parking Lot - Commercial,38.99645531,-77.00313103,8D,"(38.9965, -77.0031)"
1,Theft From Motor Vehicle,TAKOMA PARK,20912,Residence - Driveway,38.97859624,-77.00036446,8D,"(38.9786, -77.0004)"
1,Shoplifting,,20912,Convenience Store,39.03656864,-77.03090986,8D,"(39.0366, -77.0309)"
1,Simple Assault,SILVER SPRING,20901,Street - In vehicle,0,0,4D,"(0.0, 0.0)"
1,Weapon Law Violations,BURTONSVILLE,20866,Parking Lot - Commercial,0,0,3D,"(0.0, 0.0)"
1,Theft from Building,BETHESDA,20814,Residence - Apartment/Condo,0,0,2D,"(0.0, 0.0)"
1,Intimidation,TAKOMA PARK,20912,Convenience Store,38.99243276,-76.99284888,3D,"(38.9924, -76.9928)"
1,All Other Offenses,BETHESDA,20814,Residence - Single Family,38.98821,-77.0883,2D,"(38.9882, -77.0883)"
1,Theft From Motor Vehicle,TAKOMA PARK,20912,Parking Lot - Commercial,38.98590052,-76.9881402,8D,"(38.9859, -76.9881)"
1,Wire Fraud,TAKOMA PARK,20912,Residence - Apartment/Condo,38.97464633,-77.01218274,8D,"(38.9746, -77.0122)"
1,Shoplifting,,20912,Retail - Drug Store/Pharmacy,39.03656864,-77.03090986,8D,"(39.0366, -77.0309)"
1,Shoplifting,SILVER SPRING,20902,Retail - Department/Discount Store,39.0373839,-77.05168232,4D,"(39.0374, -77.0517)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Apartment/Condo,38.9974,-77.0301,3D,"(38.9974, -77.0301)"
1,Theft from Building,ROCKVILLE,20852,Residence - Single Family,39.04063795,-77.11942884,2D,"(39.0406, -77.1194)"
1,Theft from Building,DAMASCUS,20872,Residence -Townhouse/Duplex,39.26873168,-77.21511799,5D,"(39.2687, -77.2151)"
1,Theft From Motor Vehicle,TAKOMA PARK,20912,Street - Residential,38.97767305,-76.99185003,8D,"(38.9777, -76.9919)"
1,Simple Assault,TAKOMA PARK,20912,Residence - Apt Ofc/Storage,38.98018444,-77.0067237,8D,"(38.9802, -77.0067)"
1,Burglary/Breaking and Entering,TAKOMA PARK,20912,Residence - Apt Ofc/Storage,38.98103947,-77.01029215,8D,"(38.981, -77.0103)"
1,Theft From Motor Vehicle,TAKOMA PARK,20912,Residence - Single Family,38.97623705,-76.99152156,8D,"(38.9762, -76.9915)"
1,Theft from Building,TAKOMA PARK,20912,Parking Lot - Residential,38.98266514,-77.00746005,8D,"(38.9827, -77.0075)"
1,Theft From Motor Vehicle,GAITHERSBURG,20878,Street - Residential,39.10829225,-77.23626278,6D,"(39.1083, -77.2363)"
1,All Other Offenses,SILVER SPRING,20901,Residence - Single Family,39.02145,-77.0226,3D,"(39.0215, -77.0226)"
1,Motor Vehicle Theft,POTOMAC,20854,Street - Residential,0,0,2D,"(0.0, 0.0)"
1,Simple Assault,BURTONSVILLE,20866,Parking Lot - Park & Ride,39.09225664,-76.9311468,3D,"(39.0923, -76.9311)"
1,All other Larceny,BURTONSVILLE,20866,Parking Lot - Park & Ride,39.09225664,-76.9311468,3D,"(39.0923, -76.9311)"
1,Burglary/Breaking and Entering,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.16363889,-77.27122328,5D,"(39.1636, -77.2712)"
1,Trespass of Real Property,DERWOOD,20855,Residence - Apartment/Condo,39.11563,-77.1663,1D,"(39.1156, -77.1663)"
1,All Other Offenses,DERWOOD,20855,Residence - Single Family,39.1351,-77.1574,6D,"(39.1351, -77.1574)"
1,Simple Assault,OLNEY,20832,Residence - Driveway,39.15417,-77.0569,4D,"(39.1542, -77.0569)"
1,Shoplifting,TAKOMA PARK,20912,Convenience Store,39.03654,-77.031,TPPD,"(39.0365, -77.031)"
1,Simple Assault,GAITHERSBURG,20877,Residence - Single Family,39.15501706,-77.15867517,6D,"(39.155, -77.1587)"
1,"Family Offenses, NonViolent",GAITHERSBURG,20877,Residence - Single Family,39.15501706,-77.15867517,6D,"(39.155, -77.1587)"
1,Motor Vehicle Theft,BETHESDA,20816,Residence - Driveway,38.95084713,-77.10824862,2D,"(38.9508, -77.1082)"
1,Motor Vehicle Theft,SILVER SPRING,20904,Auto Dealership,39.08107667,-76.94633976,3D,"(39.0811, -76.9463)"
1,Identity Theft,SILVER SPRING,20904,Auto Dealership,39.08107667,-76.94633976,3D,"(39.0811, -76.9463)"
1,All other Larceny,GERMANTOWN,20874,Restaurant,39.18396164,-77.26170861,5D,"(39.184, -77.2617)"
1,Identity Theft,BOYDS,20841,Other/Unknown,39.1597,-77.3011,5D,"(39.1597, -77.3011)"
1,Motor Vehicle Theft,BETHESDA,20816,Street - Residential,38.95571034,-77.12476064,2D,"(38.9557, -77.1248)"
1,All other Larceny,BETHESDA,20814,Parking Garage - Residential,38.97927,-77.0987,2D,"(38.9793, -77.0987)"
1,Motor Vehicle Theft,GAITHERSBURG,20879,Parking Lot - Commercial,39.15465757,-77.16378367,6D,"(39.1547, -77.1638)"
1,Identity Theft,ROCKVILLE,20850,Other/Unknown,39.10392,-77.2045,6D,"(39.1039, -77.2045)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20910,Restaurant,38.99411,-77.0243,3D,"(38.9941, -77.0243)"
1,Simple Assault,GAITHERSBURG,20878,Residence - Apartment/Condo,39.11772005,-77.21655551,6D,"(39.1177, -77.2166)"
1,Shoplifting,CHEVY CHASE,20815,Retail - Beauty/Barber Shop,38.9601575,-77.08656913,2D,"(38.9602, -77.0866)"
1,All other Larceny,GAITHERSBURG,20878,Other/Unknown,0,0,6D,"(0.0, 0.0)"
1,Counterfeiting/Forgery,GAITHERSBURG,20878,Other/Unknown,0,0,6D,"(0.0, 0.0)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Parking Lot - Residential,0,0,5D,"(0.0, 0.0)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20874,Parking Lot - Residential,0,0,5D,"(0.0, 0.0)"
1,Theft From Motor Vehicle,POTOMAC,20854,Parking Lot - Other,38.98824,-77.2035,2D,"(38.9882, -77.2035)"
1,False Pretenses/Swindle/Confidence Game,POTOMAC,20854,Retail - Department/Discount Store,38.98824,-77.2035,2D,"(38.9882, -77.2035)"
1,Drug/Narcotic Violations,MONTGOMERY VILLAGE,20886,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,Burglary/Breaking and Entering,SILVER SPRING,20902,Commercial - Office Building,39.04300504,-77.04998119,4D,"(39.043, -77.05)"
1,Identity Theft,POTOMAC,20854,Other/Unknown,39.03364,-77.169,1D,"(39.0336, -77.169)"
1,Driving Under the Influence,SILVER SPRING,20904,Street - In vehicle,0,0,3D,"(0.0, 0.0)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Parking Lot - Residential,39.16365735,-77.26022178,5D,"(39.1637, -77.2602)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Parking Lot - Commercial,39.05561434,-76.96178745,3D,"(39.0556, -76.9618)"
1,All Other Offenses,POTOMAC,20854,Residence - Single Family,39.03132,-77.1587,2D,"(39.0313, -77.1587)"
1,Fondling,SILVER SPRING,20901,Convenience Store,39.00245,-76.9956,3D,"(39.0025, -76.9956)"
1,Aggravated Assault,SILVER SPRING,20901,Street - In vehicle,38.99964066,-77.01061327,3D,"(38.9996, -77.0106)"
1,All Other Offenses,GAITHERSBURG,20878,Government Building,39.11304,-77.2363,6D,"(39.113, -77.2363)"
1,Theft From Motor Vehicle,CHEVY CHASE,20815,Parking Garage - County,38.97993,-77.0929,2D,"(38.9799, -77.0929)"
1,All Other Offenses,ROCKVILLE,20850,Residence - Single Family,39.09035,-77.1489,1D,"(39.0904, -77.1489)"
1,Shoplifting,CHEVY CHASE,20815,Retail - Clothing,38.96406,-77.0881,2D,"(38.9641, -77.0881)"
1,All Other Offenses,ROCKVILLE,20852,Grocery/Supermarket,39.06502,-77.1247,1D,"(39.065, -77.1247)"
1,All Other Offenses,CLARKSBURG,20871,Residence - Single Family,39.21693,-77.2958,5D,"(39.2169, -77.2958)"
1,Robbery,BETHESDA,20814,Street - Commercial,38.98344338,-77.09616748,2D,"(38.9834, -77.0962)"
1,Burglary/Breaking and Entering,SILVER SPRING,20910,Retail - Other,38.99454538,-77.02685507,3D,"(38.9945, -77.0269)"
1,Shoplifting,DAMASCUS,20872,Convenience Store,39.28873,-77.2048,5D,"(39.2887, -77.2048)"
1,All Other Offenses,BETHESDA,20817,Residence -Townhouse/Duplex,38.97065,-77.1307,2D,"(38.9706, -77.1307)"
1,Shoplifting,SILVER SPRING,20906,Retail - Department/Discount Store,39.0831,-77.0809,4D,"(39.0831, -77.0809)"
1,All Other Offenses,BETHESDA,20817,Residence -Townhouse/Duplex,38.97065,-77.1307,2D,"(38.9706, -77.1307)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20902,Street - Residential,39.02467,-77.0542,3D,"(39.0247, -77.0542)"
1,Weapon Law Violations,SILVER SPRING,20910,Street - Other,39.00533407,-77.02281666,3D,"(39.0053, -77.0228)"
1,Fondling,MONTGOMERY VILLAGE,20886,Residence - Apartment/Condo,39.16698,-77.2084,6D,"(39.167, -77.2084)"
1,Motor Vehicle Theft,GERMANTOWN,20876,Parking Lot - Residential,39.18476365,-77.23506976,5D,"(39.1848, -77.2351)"
1,Destruction/Damage/Vandalism of Property,ROCKVILLE,20852,Parking Garage - Commercial,39.05148,-77.1166,2D,"(39.0515, -77.1166)"
1,All Other Offenses,CHEVY CHASE,20815,Residence - Single Family,38.99592,-77.0586,2D,"(38.9959, -77.0586)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Single Family,39.00012,-77.0438,2D,"(39.0001, -77.0438)"
1,False Pretenses/Swindle/Confidence Game,BETHESDA,20814,Residence - Single Family,38.99128,-77.0968,2D,"(38.9913, -77.0968)"
1,All other Larceny,GAITHERSBURG,20877,Residence - Other,39.1323357,-77.2048389,6D,"(39.1323, -77.2048)"
1,Shoplifting,CHEVY CHASE,20815,Retail - Department/Discount Store,38.97782893,-77.0910426,2D,"(38.9778, -77.091)"
1,Simple Assault,POTOMAC,20854,Retail - Other,39.01674,-77.208,2D,"(39.0167, -77.208)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20902,Residence - Single Family,39.05446,-77.0144,4D,"(39.0545, -77.0144)"
1,Simple Assault,SILVER SPRING,20901,Residence - Apartment/Condo,39.03898,-76.9956,3D,"(39.039, -76.9956)"
1,All Other Offenses,SILVER SPRING,20904,Residence -Townhouse/Duplex,39.08903,-76.9396,3D,"(39.089, -76.9396)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Residence - Apartment/Condo,39.10609803,-77.05699288,4D,"(39.1061, -77.057)"
1,Forcible Rape,SILVER SPRING,20901,Residence - Apartment/Condo,38.99846,-77.0009,3D,"(38.9985, -77.0009)"
1,Shoplifting,BETHESDA,20814,Liquor Store - Beer & Wine,0,0,2D,"(0.0, 0.0)"
1,Robbery,SILVER SPRING,20910,Parking Lot - Residential,38.99383658,-77.01156195,3D,"(38.9938, -77.0116)"
1,All other Larceny,OLNEY,20832,Retail - Department/Discount Store,39.15429734,-77.06431454,4D,"(39.1543, -77.0643)"
1,All other Larceny,MONTGOMERY VILLAGE,20886,Parking Lot - Commercial,39.18526158,-77.18745686,6D,"(39.1853, -77.1875)"
1,Theft From Motor Vehicle,GAITHERSBURG,20879,Parking Lot - Residential,39.16075012,-77.21570411,6D,"(39.1608, -77.2157)"
1,Burglary/Breaking and Entering,GERMANTOWN,20874,Residence - Apartment/Condo,39.14612056,-77.27473398,5D,"(39.1461, -77.2747)"
1,Motor Vehicle Theft,DERWOOD,20855,Parking Garage - Residential,39.11561489,-77.1662036,1D,"(39.1156, -77.1662)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20878,Parking Lot - Commercial,39.14262,-77.221,6D,"(39.1426, -77.221)"
1,Simple Assault,SILVER SPRING,20906,Residence - Apartment/Condo,39.09028,-77.0719,4D,"(39.0903, -77.0719)"
1,Theft From Motor Vehicle,GAITHERSBURG,20877,Street - In vehicle,39.15572655,-77.19970435,6D,"(39.1557, -77.1997)"
1,Aggravated Assault,GAITHERSBURG,20877,Residence - Single Family,39.1489211,-77.17520255,6D,"(39.1489, -77.1752)"
1,Simple Assault,ROCKVILLE,20852,School - Elementary/Secondary,39.07938,-77.1447,1D,"(39.0794, -77.1447)"
1,Forcible Fondling,SILVER SPRING,20902,Residence - Single Family,39.05699869,-77.06500824,4D,"(39.057, -77.065)"
1,Theft from Building,SILVER SPRING,20902,Retail - Mall,39.0373839,-77.05168233,4D,"(39.0374, -77.0517)"
1,Simple Assault,SILVER SPRING,20910,Street - Commercial,38.98829,-77.024,3D,"(38.9883, -77.024)"
1,False Pretenses/Swindle/Confidence Game,GAITHERSBURG,20878,Other/Unknown,39.14191,-77.2169,6D,"(39.1419, -77.2169)"
1,Motor Vehicle Theft,ROCKVILLE,20850,Parking Lot - Residential,39.09541443,-77.1354132,1D,"(39.0954, -77.1354)"
1,Aggravated Assault,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.17341225,-77.28403835,5D,"(39.1734, -77.284)"
1,Forcible Rape,ROCKVILLE,20852,Residence - Apartment/Condo,39.06341,-77.1188,1D,"(39.0634, -77.1188)"
1,All other Larceny,ROCKVILLE,20852,Residence - Apartment/Condo,39.06341,-77.1188,1D,"(39.0634, -77.1188)"
1,Weapon Law Violations,SILVER SPRING,20902,School/College - DO NOT USE,39.04954,-77.0306,4D,"(39.0495, -77.0306)"
1,All other Larceny,SILVER SPRING,20910,Other/Unknown,38.99738946,-77.03178527,3D,"(38.9974, -77.0318)"
1,Pocket/picking,BETHESDA,20814,Grocery/Supermarket,38.99274961,-77.09606613,2D,"(38.9927, -77.0961)"
1,Credit Card/Automatic Teller Machine Fraud,SILVER SPRING,20910,Other/Unknown,38.99738946,-77.03178527,3D,"(38.9974, -77.0318)"
1,Counterfeiting/Forgery,GERMANTOWN,20874,Retail - Other,39.18453,-77.2635,5D,"(39.1845, -77.2635)"
1,Shoplifting,SILVER SPRING,20906,Retail - Drug Store/Pharmacy,39.05615163,-77.08260269,4D,"(39.0562, -77.0826)"
1,Motor Vehicle Theft,SILVER SPRING,20910,Street - In vehicle,38.99171,-77.0272,3D,"(38.9917, -77.0272)"
1,All Other Offenses,GAITHERSBURG,20877,Residence -Townhouse/Duplex,39.14416,-77.1603,6D,"(39.1442, -77.1603)"
1,Drug/Narcotic Violations,SILVER SPRING,20910,Street - In vehicle,0,0,3D,"(0.0, 0.0)"
1,Stolen Property Offenses,TAKOMA PARK,20912,Residence - Driveway,38.96987,-77.005,TPPD,"(38.9699, -77.005)"
1,Aggravated Assault,SILVER SPRING,20903,Street - Other,39.00126358,-76.98717789,3D,"(39.0013, -76.9872)"
1,Theft From Motor Vehicle,GAITHERSBURG,20882,Street - Residential,39.25082,-77.2004,5D,"(39.2508, -77.2004)"
1,All Other Offenses,SILVER SPRING,20904,Residence - Apartment/Condo,39.05856,-76.9721,3D,"(39.0586, -76.9721)"
1,Robbery,GAITHERSBURG,20877,Street - Other,39.15053897,-77.19142922,6D,"(39.1505, -77.1914)"
1,All Other Offenses,SILVER SPRING,20904,Other/Unknown,39.08227,-76.9537,3D,"(39.0823, -76.9537)"
1,Weapon Law Violations,SILVER SPRING,20903,Street - In vehicle,39.00126358,-76.98717789,3D,"(39.0013, -76.9872)"
1,Motor Vehicle Theft,ROCKVILLE,20852,Parking Lot - Commercial,39.05349891,-77.1067642,1D,"(39.0535, -77.1068)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20879,Residence - Apartment/Condo,39.16260284,-77.22526207,6D,"(39.1626, -77.2253)"
1,All Other Offenses,GAITHERSBURG,20879,Residence - Apartment/Condo,39.16260284,-77.22526207,6D,"(39.1626, -77.2253)"
1,All Other Offenses,MONTGOMERY VILLAGE,20886,Other/Unknown,39.17484,-77.2076,6D,"(39.1748, -77.2076)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Apartment/Condo,38.99478,-77.0303,3D,"(38.9948, -77.0303)"
1,Theft From Motor Vehicle,CHEVY CHASE,20815,Street - Residential,38.99421,-77.0531,2D,"(38.9942, -77.0531)"
1,All other Larceny,SILVER SPRING,20910,Street - Commercial,38.99171,-77.0272,3D,"(38.9917, -77.0272)"
1,Motor Vehicle Theft,SILVER SPRING,20903,Street - Other,39.0223,-76.9775,3D,"(39.0223, -76.9775)"
1,Drug/Narcotic Violations,SILVER SPRING,20903,Street - Residential,39.00626,-76.981,3D,"(39.0063, -76.981)"
1,NOT NIBRS CODE,SILVER SPRING,20903,Street - Commercial,39.00626,-76.981,3D,"(39.0063, -76.981)"
1,All Other Offenses,SILVER SPRING,20902,Retail - Mall,39.05842,-77.0484,4D,"(39.0584, -77.0484)"
1,Theft from Building,ROCKVILLE,20850,Residence - Apartment/Condo,39.10392,-77.2045,6D,"(39.1039, -77.2045)"
1,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,20877,Parking Lot - Commercial,39.11729,-77.1913,6D,"(39.1173, -77.1913)"
1,All Other Offenses,SILVER SPRING,20905,Residence - Single Family,39.10164591,-76.99728093,4D,"(39.1016, -76.9973)"
1,All other Larceny,SILVER SPRING,20910,Street - In vehicle,0,0,3D,"(0.0, 0.0)"
1,Simple Assault,SILVER SPRING,20910,Street - Bus Stop,39.00016,-77.05,2D,"(39.0002, -77.05)"
1,All other Larceny,SILVER SPRING,20910,Street - Bus Stop,39.00016,-77.05,2D,"(39.0002, -77.05)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20902,Residence - Single Family,39.02276,-77.0535,3D,"(39.0228, -77.0535)"
1,Driving Under the Influence,DERWOOD,20855,Street - In vehicle,39.14109385,-77.15184738,6D,"(39.1411, -77.1518)"
1,Shoplifting,BETHESDA,20817,Retail - Mall,39.02529,-77.1272,2D,"(39.0253, -77.1272)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20910,Gas Station,39.00742,-77.0401,3D,"(39.0074, -77.0401)"
1,All Other Offenses,SILVER SPRING,20902,Residence - Single Family,39.04509,-77.0651,4D,"(39.0451, -77.0651)"
1,Shoplifting,SILVER SPRING,20910,Convenience Store,38.99709,-77.0219,3D,"(38.9971, -77.0219)"
1,Simple Assault,BETHESDA,20814,Street - In vehicle,38.98949,-77.0956,2D,"(38.9895, -77.0956)"
1,Theft From Motor Vehicle,POTOMAC,20854,Recreation Center,38.98824,-77.2035,2D,"(38.9882, -77.2035)"
1,Burglary/Breaking and Entering,KENSINGTON,20895,Other/Unknown,39.03297962,-77.07246532,2D,"(39.033, -77.0725)"
1,Driving Under the Influence,DERWOOD,20855,Street - In vehicle,39.10944,-77.122,1D,"(39.1094, -77.122)"
1,Identity Theft,ROCKVILLE,20851,Residence - Single Family,39.07597743,-77.13536844,1D,"(39.076, -77.1354)"
1,Shoplifting,GERMANTOWN,20876,Retail - Department/Discount Store,39.19927,-77.2459,5D,"(39.1993, -77.2459)"
1,Identity Theft,POTOMAC,20854,Other/Unknown,39.0565,-77.2586,1D,"(39.0565, -77.2586)"
2,Simple Assault,BETHESDA,20817,Residence - Nursing Home,39.02316,-77.1306,2D,"(39.0232, -77.1306)"
1,All Other Offenses,BETHESDA,20817,Street - Other,0,0,2D,"(0.0, 0.0)"
1,Motor Vehicle Theft,CHEVY CHASE,20815,Residence - Driveway,38.98985,-77.0697,2D,"(38.9898, -77.0697)"
1,Counterfeiting/Forgery,BETHESDA,20814,Residence - Apartment/Condo,39.01435,-77.1068,2D,"(39.0144, -77.1068)"
1,Burglary/Breaking and Entering,ROCKVILLE,20852,Retail - Other,39.04507,-77.1125,2D,"(39.0451, -77.1125)"
1,All Other Offenses,GERMANTOWN,20876,Residence - Single Family,39.23516,-77.2299,5D,"(39.2352, -77.2299)"
1,Shoplifting,SILVER SPRING,20902,Retail - Clothing,39.0373839,-77.05168233,4D,"(39.0374, -77.0517)"
1,Fondling,BETHESDA,20817,Street - In vehicle,38.995,-77.1623,2D,"(38.995, -77.1623)"
1,All other Larceny,SILVER SPRING,20903,Residence - Apartment/Condo,38.99729425,-76.99375224,3D,"(38.9973, -76.9938)"
1,Theft From Motor Vehicle,TAKOMA PARK,20912,Gas Station,38.96775,-77.0015,TPPD,"(38.9678, -77.0015)"
2,Simple Assault,GERMANTOWN,20874,Street - In vehicle,39.17382037,-77.29506519,5D,"(39.1738, -77.2951)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20910,Retail - Appliances/Electronics,38.99051,-77.0242,3D,"(38.9905, -77.0242)"
1,All Other Offenses,SILVER SPRING,20910,Street - Commercial,38.9974,-77.0301,3D,"(38.9974, -77.0301)"
1,Simple Assault,GERMANTOWN,20874,Residence - Apartment/Condo,39.17919601,-77.27581962,5D,"(39.1792, -77.2758)"
1,All Other Offenses,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.1549,-77.2685,5D,"(39.1549, -77.2685)"
1,Destruction/Damage/Vandalism of Property,CHEVY CHASE,20815,Residence - Driveway,38.98985,-77.0697,2D,"(38.9898, -77.0697)"
1,Theft From Motor Vehicle,SILVER SPRING,20910,Parking Lot - Commercial,38.99163636,-77.02661165,3D,"(38.9916, -77.0266)"
1,Motor Vehicle Theft,SILVER SPRING,20910,Street - Commercial,38.99163636,-77.02661165,3D,"(38.9916, -77.0266)"
1,Theft from Building,ROCKVILLE,20850,Commercial - Office Building,39.10415255,-77.19235677,6D,"(39.1042, -77.1924)"
1,Simple Assault,ROCKVILLE,20850,Parking Lot - Commercial,39.09712,-77.154,1D,"(39.0971, -77.154)"
1,Counterfeiting/Forgery,GAITHERSBURG,20879,Residence - Single Family,39.16973,-77.1832,6D,"(39.1697, -77.1832)"
1,All Other Offenses,GERMANTOWN,20874,Government Building,39.18396164,-77.26170861,5D,"(39.184, -77.2617)"
1,All other Larceny,SILVER SPRING,20904,Residence - Single Family,39.07287385,-76.93895388,3D,"(39.0729, -76.939)"
2,Simple Assault,GERMANTOWN,20874,Parking Lot - Residential,39.1533,-77.2681,5D,"(39.1533, -77.2681)"
1,Theft From Motor Vehicle,GAITHERSBURG,20877,Parking Lot - Commercial,39.14570789,-77.20375,6D,"(39.1457, -77.2038)"
1,Destruction/Damage/Vandalism of Property,BETHESDA,20814,Commercial - Office Building,38.98453,-77.0929,2D,"(38.9845, -77.0929)"
1,Burglary/Breaking and Entering,GAITHERSBURG,20878,Residence - Apartment/Condo,39.12728,-77.2098,6D,"(39.1273, -77.2098)"
1,Shoplifting,BETHESDA,20814,Retail - Department/Discount Store,38.98844,-77.0955,2D,"(38.9884, -77.0955)"
1,Destruction/Damage/Vandalism of Property,GERMANTOWN,20876,Street - Residential,39.19237,-77.2505,5D,"(39.1924, -77.2505)"
1,Counterfeiting/Forgery,ROCKVILLE,20850,Bank - ATM,39.10415255,-77.19235677,6D,"(39.1042, -77.1924)"
1,All Other Offenses,SILVER SPRING,20904,Residence - Apartment/Condo,39.04173,-76.9848,3D,"(39.0417, -76.9848)"
1,Arson,SILVER SPRING,20905,Street - Residential,0,0,3D,"(0.0, 0.0)"
1,Simple Assault,SILVER SPRING,20904,School - Elementary/Secondary,39.0588,-77.0046,3D,"(39.0588, -77.0046)"
1,Drug/Narcotic Violations,GAITHERSBURG,20877,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
